Cod.;Espacio Academico;Dia;Hora;Sede;Edificio;Salon;Docente;Grupo;Proyecto curricular;Facultad
25944;ELECTROMAGNETISMO;MIERCOLES;17:00 - 18:00;CALLE 34;CALLE 34;AULA 403;DUARTE CHAVEZ JAVIER ALBERTO;020-82;INGENIERIA DE SISTEMAS;Ingenieria
25944;ELECTROMAGNETISMO;VIERNES;16:00 - 17:00;CALLE 40;SABIO CALDAS;AULA 804;DUARTE CHAVEZ JAVIER ALBERTO;020-82;INGENIERIA DE SISTEMAS;Ingenieria
25944;ELECTROMAGNETISMO;VIERNES;17:00 - 18:00;CALLE 40;SABIO CALDAS;AULA 804;DUARTE CHAVEZ JAVIER ALBERTO;020-82;INGENIERIA DE SISTEMAS;Ingenieria
25944;ELECTROMAGNETISMO;LUNES;14:00 - 15:00;CALLE 34;CALLE 34;AULA 201;BERMUDEZ MANJARRES ANDRES DARIO;020-84;INGENIERIA DE SISTEMAS;Ingenieria
25944;ELECTROMAGNETISMO;LUNES;15:00 - 16:00;CALLE 34;CALLE 34;AULA 201;BERMUDEZ MANJARRES ANDRES DARIO;020-84;INGENIERIA DE SISTEMAS;Ingenieria
25944;ELECTROMAGNETISMO;JUEVES;14:00 - 15:00;CALLE 34;CALLE 34;AULA 201;BERMUDEZ MANJARRES ANDRES DARIO;020-84;INGENIERIA DE SISTEMAS;Ingenieria
25944;ELECTROMAGNETISMO;JUEVES;15:00 - 16:00;CALLE 34;CALLE 34;AULA 201;BERMUDEZ MANJARRES ANDRES DARIO;020-84;INGENIERIA DE SISTEMAS;Ingenieria
25944;ELECTROMAGNETISMO;LUNES;12:00 - 13:00;CALLE 40;SABIO CALDAS;LABORATORIO DE FISICA 02;GARZON VELANDIA RAFAEL EDUARDO;020-86;INGENIERIA DE SISTEMAS;Ingenieria
25944;ELECTROMAGNETISMO;LUNES;13:00 - 14:00;CALLE 40;SABIO CALDAS;LABORATORIO DE FISICA 02;GARZON VELANDIA RAFAEL EDUARDO;020-86;INGENIERIA DE SISTEMAS;Ingenieria
25944;ELECTROMAGNETISMO;MIERCOLES;12:00 - 13:00;CALLE 34;CALLE 34;AULA 403;MARIN MEDINA NATHALY MELINA;020-86;INGENIERIA DE SISTEMAS;Ingenieria
25944;ELECTROMAGNETISMO;MIERCOLES;13:00 - 14:00;CALLE 34;CALLE 34;AULA 403;MARIN MEDINA NATHALY MELINA;020-86;INGENIERIA DE SISTEMAS;Ingenieria
25944;ELECTROMAGNETISMO;SABADO;10:00 - 11:00;CALLE 40;SABIO CALDAS;AULA 802;MARIN MEDINA NATHALY MELINA;020-86;INGENIERIA DE SISTEMAS;Ingenieria
25944;ELECTROMAGNETISMO;SABADO;11:00 - 12:00;CALLE 40;SABIO CALDAS;AULA 802;MARIN MEDINA NATHALY MELINA;020-86;INGENIERIA DE SISTEMAS;Ingenieria
25944;ELECTROMAGNETISMO;MARTES;16:00 - 17:00;CALLE 40;SABIO CALDAS;LABORATORIO DE FISICA 02;DUARTE CHAVEZ JAVIER ALBERTO;020-87;INGENIERIA DE SISTEMAS;Ingenieria
25944;ELECTROMAGNETISMO;MARTES;17:00 - 18:00;CALLE 40;SABIO CALDAS;LABORATORIO DE FISICA 02;DUARTE CHAVEZ JAVIER ALBERTO;020-87;INGENIERIA DE SISTEMAS;Ingenieria
25944;ELECTROMAGNETISMO;JUEVES;16:00 - 17:00;CALLE 34;CALLE 34;AULA 201;DUARTE CHAVEZ JAVIER ALBERTO;020-87;INGENIERIA DE SISTEMAS;Ingenieria
25944;ELECTROMAGNETISMO;JUEVES;17:00 - 18:00;CALLE 34;CALLE 34;AULA 201;DUARTE CHAVEZ JAVIER ALBERTO;020-87;INGENIERIA DE SISTEMAS;Ingenieria
25944;ELECTROMAGNETISMO;SABADO;06:00 - 07:00;CALLE 40;SABIO CALDAS;AULA 202;DUARTE CHAVEZ JAVIER ALBERTO;020-87;INGENIERIA DE SISTEMAS;Ingenieria
25944;ELECTROMAGNETISMO;SABADO;07:00 - 08:00;CALLE 40;SABIO CALDAS;AULA 202;DUARTE CHAVEZ JAVIER ALBERTO;020-87;INGENIERIA DE SISTEMAS;Ingenieria
25944;ELECTROMAGNETISMO;MARTES;18:00 - 19:00;CALLE 40;SABIO CALDAS;LABORATORIO DE FISICA 02;DUARTE CHAVEZ JAVIER ALBERTO;020-88;INGENIERIA DE SISTEMAS;Ingenieria
25944;ELECTROMAGNETISMO;MARTES;19:00 - 20:00;CALLE 40;SABIO CALDAS;LABORATORIO DE FISICA 02;DUARTE CHAVEZ JAVIER ALBERTO;020-88;INGENIERIA DE SISTEMAS;Ingenieria
25944;ELECTROMAGNETISMO;JUEVES;18:00 - 19:00;CALLE 40;SABIO CALDAS;AULA 202;DUARTE CHAVEZ JAVIER ALBERTO;020-88;INGENIERIA DE SISTEMAS;Ingenieria
25944;ELECTROMAGNETISMO;JUEVES;19:00 - 20:00;CALLE 40;SABIO CALDAS;AULA 202;DUARTE CHAVEZ JAVIER ALBERTO;020-88;INGENIERIA DE SISTEMAS;Ingenieria
25944;ELECTROMAGNETISMO;SABADO;08:00 - 09:00;CALLE 40;SABIO CALDAS;AULA 600;DUARTE CHAVEZ JAVIER ALBERTO;020-88;INGENIERIA DE SISTEMAS;Ingenieria
25944;ELECTROMAGNETISMO;SABADO;09:00 - 10:00;CALLE 40;SABIO CALDAS;AULA 600;DUARTE CHAVEZ JAVIER ALBERTO;020-88;INGENIERIA DE SISTEMAS;Ingenieria
25944;ELECTROMAGNETISMO;LUNES;14:00 - 15:00;CALLE 40;SABIO CALDAS;LABORATORIO DE FISICA 02;GARZON VELANDIA RAFAEL;020-90;INGENIERIA DE SISTEMAS;Ingenieria
25944;ELECTROMAGNETISMO;LUNES;15:00 - 16:00;CALLE 40;SABIO CALDAS;LABORATORIO DE FISICA 02;GARZON VELANDIA RAFAEL;020-90;INGENIERIA DE SISTEMAS;Ingenieria
25944;ELECTROMAGNETISMO;MARTES;16:00 - 17:00;CALLE 40;SABIO CALDAS;LABORATORIO 1;JARA  HUERFANO ALVARO;020-90;INGENIERIA DE SISTEMAS;Ingenieria
25944;ELECTROMAGNETISMO;MARTES;17:00 - 18:00;CALLE 40;SABIO CALDAS;LABORATORIO 1;JARA  HUERFANO ALVARO;020-90;INGENIERIA DE SISTEMAS;Ingenieria
25944;ELECTROMAGNETISMO;JUEVES;16:00 - 17:00;CALLE 40;SABIO CALDAS;LABORATORIO 1;JARA  HUERFANO ALVARO;020-90;INGENIERIA DE SISTEMAS;Ingenieria
25944;ELECTROMAGNETISMO;JUEVES;17:00 - 18:00;CALLE 40;SABIO CALDAS;LABORATORIO 1;JARA  HUERFANO ALVARO;020-90;INGENIERIA DE SISTEMAS;Ingenieria
25956;FORMULACION Y EVALUACION DE PROYECTOS;LUNES;06:00 - 07:00;CALLE 40;SABIO CALDAS;AULA 311;ATARA CIFUENTES JOSE VICENTE;020-81;INGENIERIA DE SISTEMAS;Ingenieria
25956;FORMULACION Y EVALUACION DE PROYECTOS;LUNES;07:00 - 08:00;CALLE 40;SABIO CALDAS;AULA 311;ATARA CIFUENTES JOSE VICENTE;020-81;INGENIERIA DE SISTEMAS;Ingenieria
25956;FORMULACION Y EVALUACION DE PROYECTOS;MIERCOLES;06:00 - 07:00;CALLE 40;SABIO CALDAS;AULA 311;ATARA CIFUENTES JOSE VICENTE;020-81;INGENIERIA DE SISTEMAS;Ingenieria
25956;FORMULACION Y EVALUACION DE PROYECTOS;MIERCOLES;07:00 - 08:00;CALLE 40;SABIO CALDAS;AULA 311;ATARA CIFUENTES JOSE VICENTE;020-81;INGENIERIA DE SISTEMAS;Ingenieria
25956;FORMULACION Y EVALUACION DE PROYECTOS;LUNES;12:00 - 13:00;CALLE 40;SABIO CALDAS;AULA 801;PE?A FLOREZ LUIS ALFONSO;020-82;INGENIERIA DE SISTEMAS;Ingenieria
25956;FORMULACION Y EVALUACION DE PROYECTOS;LUNES;13:00 - 14:00;CALLE 40;SABIO CALDAS;AULA 801;PE?A FLOREZ LUIS ALFONSO;020-82;INGENIERIA DE SISTEMAS;Ingenieria
25956;FORMULACION Y EVALUACION DE PROYECTOS;MIERCOLES;12:00 - 13:00;EDIFICIO CRISANTO LUQUE;EDIFICIO CRISANTO LUQUE;AULA 804;PE?A FLOREZ LUIS ALFONSO;020-82;INGENIERIA DE SISTEMAS;Ingenieria
25956;FORMULACION Y EVALUACION DE PROYECTOS;MIERCOLES;13:00 - 14:00;EDIFICIO CRISANTO LUQUE;EDIFICIO CRISANTO LUQUE;AULA 804;PE?A FLOREZ LUIS ALFONSO;020-82;INGENIERIA DE SISTEMAS;Ingenieria
25963;PRECALCULO;SABADO;10:00 - 11:00;CALLE 40;SABIO CALDAS;AULA 203;TOLE GALVIS GERARDO;020-20;INGENIERIA DE SISTEMAS;Ingenieria
25963;PRECALCULO;SABADO;11:00 - 12:00;CALLE 40;SABIO CALDAS;AULA 203;TOLE GALVIS GERARDO;020-20;INGENIERIA DE SISTEMAS;Ingenieria
25963;PRECALCULO;SABADO;12:00 - 13:00;CALLE 40;SABIO CALDAS;AULA 203;TOLE GALVIS GERARDO;020-20;INGENIERIA DE SISTEMAS;Ingenieria
25963;PRECALCULO;SABADO;13:00 - 14:00;CALLE 40;SABIO CALDAS;AULA 203;TOLE GALVIS GERARDO;020-20;INGENIERIA DE SISTEMAS;Ingenieria
26130;MATEMATICAS DISCRETAS;MARTES;12:00 - 13:00;CALLE 34;CALLE 34;AULA 201;POVEDA CHAVES ROBERTO MANUEL;020-71;INGENIERIA DE SISTEMAS;Ingenieria
26130;MATEMATICAS DISCRETAS;MARTES;13:00 - 14:00;CALLE 34;CALLE 34;AULA 201;POVEDA CHAVES ROBERTO MANUEL;020-71;INGENIERIA DE SISTEMAS;Ingenieria
26130;MATEMATICAS DISCRETAS;JUEVES;12:00 - 13:00;CALLE 34;CALLE 34;AULA 201;POVEDA CHAVES ROBERTO MANUEL;020-71;INGENIERIA DE SISTEMAS;Ingenieria
26130;MATEMATICAS DISCRETAS;JUEVES;13:00 - 14:00;CALLE 34;CALLE 34;AULA 201;POVEDA CHAVES ROBERTO MANUEL;020-71;INGENIERIA DE SISTEMAS;Ingenieria
26130;MATEMATICAS DISCRETAS;LUNES;14:00 - 15:00;EDIFICIO CRISANTO LUQUE;EDIFICIO CRISANTO LUQUE;AULA DE CLASE 801;REYES CASTELLANOS CESAR AUGUSTO;020-72;INGENIERIA DE SISTEMAS;Ingenieria
26130;MATEMATICAS DISCRETAS;LUNES;15:00 - 16:00;EDIFICIO CRISANTO LUQUE;EDIFICIO CRISANTO LUQUE;AULA DE CLASE 801;REYES CASTELLANOS CESAR AUGUSTO;020-72;INGENIERIA DE SISTEMAS;Ingenieria
26130;MATEMATICAS DISCRETAS;VIERNES;14:00 - 15:00;EDIFICIO CRISANTO LUQUE;EDIFICIO CRISANTO LUQUE;AULA DE CLASE 801;REYES CASTELLANOS CESAR AUGUSTO;020-72;INGENIERIA DE SISTEMAS;Ingenieria
26130;MATEMATICAS DISCRETAS;VIERNES;15:00 - 16:00;EDIFICIO CRISANTO LUQUE;EDIFICIO CRISANTO LUQUE;AULA DE CLASE 801;REYES CASTELLANOS CESAR AUGUSTO;020-72;INGENIERIA DE SISTEMAS;Ingenieria
26130;MATEMATICAS DISCRETAS;LUNES;08:00 - 09:00;CALLE 40;SABIO CALDAS;AULA 203;CUERVO  FERNANDEZ OMAR ANDRES;020-81;INGENIERIA DE SISTEMAS;Ingenieria
26130;MATEMATICAS DISCRETAS;LUNES;09:00 - 10:00;CALLE 40;SABIO CALDAS;AULA 203;CUERVO  FERNANDEZ OMAR ANDRES;020-81;INGENIERIA DE SISTEMAS;Ingenieria
26130;MATEMATICAS DISCRETAS;MIERCOLES;08:00 - 09:00;CALLE 40;SABIO CALDAS;AULA 202;CUERVO  FERNANDEZ OMAR ANDRES;020-81;INGENIERIA DE SISTEMAS;Ingenieria
26130;MATEMATICAS DISCRETAS;MIERCOLES;09:00 - 10:00;CALLE 40;SABIO CALDAS;AULA 202;CUERVO  FERNANDEZ OMAR ANDRES;020-81;INGENIERIA DE SISTEMAS;Ingenieria
26130;MATEMATICAS DISCRETAS;LUNES;16:00 - 17:00;CALLE 40;SABIO CALDAS;AULA 202;MARIN GAVIRIA ISAIAS DAVID;020-82;INGENIERIA DE SISTEMAS;Ingenieria
26130;MATEMATICAS DISCRETAS;LUNES;17:00 - 18:00;CALLE 40;SABIO CALDAS;AULA 202;MARIN GAVIRIA ISAIAS DAVID;020-82;INGENIERIA DE SISTEMAS;Ingenieria
26130;MATEMATICAS DISCRETAS;MIERCOLES;16:00 - 17:00;CALLE 40;SABIO CALDAS;AULA 202;MARIN GAVIRIA ISAIAS DAVID;020-82;INGENIERIA DE SISTEMAS;Ingenieria
26130;MATEMATICAS DISCRETAS;MIERCOLES;17:00 - 18:00;CALLE 40;SABIO CALDAS;AULA 202;MARIN GAVIRIA ISAIAS DAVID;020-82;INGENIERIA DE SISTEMAS;Ingenieria
26130;MATEMATICAS DISCRETAS;MIERCOLES;06:00 - 07:00;CALLE 40;SABIO CALDAS;AULA 201;PINEDA PEREZ CESAR AUGUSTO;020-83;INGENIERIA DE SISTEMAS;Ingenieria
26130;MATEMATICAS DISCRETAS;MIERCOLES;07:00 - 08:00;CALLE 40;SABIO CALDAS;AULA 201;PINEDA PEREZ CESAR AUGUSTO;020-83;INGENIERIA DE SISTEMAS;Ingenieria
26130;MATEMATICAS DISCRETAS;VIERNES;06:00 - 07:00;CALLE 40;SABIO CALDAS;AULA 203;PINEDA PEREZ CESAR AUGUSTO;020-83;INGENIERIA DE SISTEMAS;Ingenieria
26130;MATEMATICAS DISCRETAS;VIERNES;07:00 - 08:00;CALLE 40;SABIO CALDAS;AULA 203;PINEDA PEREZ CESAR AUGUSTO;020-83;INGENIERIA DE SISTEMAS;Ingenieria
26130;MATEMATICAS DISCRETAS;MIERCOLES;12:00 - 13:00;CALLE 40;SABIO CALDAS;AULA 201;POVEDA CHAVES ROBERTO MANUEL;020-84;INGENIERIA DE SISTEMAS;Ingenieria
26130;MATEMATICAS DISCRETAS;MIERCOLES;13:00 - 14:00;CALLE 40;SABIO CALDAS;AULA 201;POVEDA CHAVES ROBERTO MANUEL;020-84;INGENIERIA DE SISTEMAS;Ingenieria
26130;MATEMATICAS DISCRETAS;VIERNES;12:00 - 13:00;CALLE 40;SABIO CALDAS;AULA 203;POVEDA CHAVES ROBERTO MANUEL;020-84;INGENIERIA DE SISTEMAS;Ingenieria
26130;MATEMATICAS DISCRETAS;VIERNES;13:00 - 14:00;CALLE 40;SABIO CALDAS;AULA 203;POVEDA CHAVES ROBERTO MANUEL;020-84;INGENIERIA DE SISTEMAS;Ingenieria
26131;ARQUITECTURA DE COMPUTADORES;MIERCOLES;16:00 - 17:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 702;DELGADO GARCIA JOSE MARTIN;020-72;INGENIERIA DE SISTEMAS;Ingenieria
26131;ARQUITECTURA DE COMPUTADORES;MIERCOLES;17:00 - 18:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 702;DELGADO GARCIA JOSE MARTIN;020-72;INGENIERIA DE SISTEMAS;Ingenieria
26131;ARQUITECTURA DE COMPUTADORES;JUEVES;16:00 - 17:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 502;DELGADO GARCIA JOSE MARTIN;020-72;INGENIERIA DE SISTEMAS;Ingenieria
26131;ARQUITECTURA DE COMPUTADORES;JUEVES;17:00 - 18:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 502;DELGADO GARCIA JOSE MARTIN;020-72;INGENIERIA DE SISTEMAS;Ingenieria
26131;ARQUITECTURA DE COMPUTADORES;VIERNES;16:00 - 17:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 706;DELGADO GARCIA JOSE MARTIN;020-72;INGENIERIA DE SISTEMAS;Ingenieria
26131;ARQUITECTURA DE COMPUTADORES;VIERNES;17:00 - 18:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 706;DELGADO GARCIA JOSE MARTIN;020-72;INGENIERIA DE SISTEMAS;Ingenieria
26131;ARQUITECTURA DE COMPUTADORES;LUNES;16:00 - 17:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 504;TORRES CASTILLO JONATHAN ROBERTO;020-73;INGENIERIA DE SISTEMAS;Ingenieria
26131;ARQUITECTURA DE COMPUTADORES;LUNES;17:00 - 18:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 504;TORRES CASTILLO JONATHAN ROBERTO;020-73;INGENIERIA DE SISTEMAS;Ingenieria
26131;ARQUITECTURA DE COMPUTADORES;MIERCOLES;14:00 - 15:00;CALLE 40;SABIO CALDAS;AULA 307;TORRES CASTILLO JONATHAN ROBERTO;020-73;INGENIERIA DE SISTEMAS;Ingenieria
26131;ARQUITECTURA DE COMPUTADORES;MIERCOLES;15:00 - 16:00;CALLE 40;SABIO CALDAS;AULA 307;TORRES CASTILLO JONATHAN ROBERTO;020-73;INGENIERIA DE SISTEMAS;Ingenieria
26131;ARQUITECTURA DE COMPUTADORES;SABADO;10:00 - 11:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 507;TORRES CASTILLO JONATHAN ROBERTO;020-73;INGENIERIA DE SISTEMAS;Ingenieria
26131;ARQUITECTURA DE COMPUTADORES;SABADO;11:00 - 12:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 507;TORRES CASTILLO JONATHAN ROBERTO;020-73;INGENIERIA DE SISTEMAS;Ingenieria
26131;ARQUITECTURA DE COMPUTADORES;MARTES;12:00 - 13:00;CALLE 34;CALLE 34;AULA 301;TORRES CASTILLO JONATHAN ROBERTO;020-74;INGENIERIA DE SISTEMAS;Ingenieria
26131;ARQUITECTURA DE COMPUTADORES;MARTES;13:00 - 14:00;CALLE 34;CALLE 34;AULA 301;TORRES CASTILLO JONATHAN ROBERTO;020-74;INGENIERIA DE SISTEMAS;Ingenieria
26131;ARQUITECTURA DE COMPUTADORES;JUEVES;16:00 - 17:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 507;TORRES CASTILLO JONATHAN ROBERTO;020-74;INGENIERIA DE SISTEMAS;Ingenieria
26131;ARQUITECTURA DE COMPUTADORES;JUEVES;17:00 - 18:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 507;TORRES CASTILLO JONATHAN ROBERTO;020-74;INGENIERIA DE SISTEMAS;Ingenieria
26131;ARQUITECTURA DE COMPUTADORES;SABADO;12:00 - 13:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 507;TORRES CASTILLO JONATHAN ROBERTO;020-74;INGENIERIA DE SISTEMAS;Ingenieria
26131;ARQUITECTURA DE COMPUTADORES;SABADO;13:00 - 14:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 507;TORRES CASTILLO JONATHAN ROBERTO;020-74;INGENIERIA DE SISTEMAS;Ingenieria
26131;ARQUITECTURA DE COMPUTADORES;LUNES;10:00 - 11:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 507;ROMERO VILLALOBOS OSWALDO ALBERTO;020-81;INGENIERIA DE SISTEMAS;Ingenieria
26131;ARQUITECTURA DE COMPUTADORES;LUNES;11:00 - 12:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 507;ROMERO VILLALOBOS OSWALDO ALBERTO;020-81;INGENIERIA DE SISTEMAS;Ingenieria
26131;ARQUITECTURA DE COMPUTADORES;MARTES;10:00 - 11:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 507;ROMERO VILLALOBOS OSWALDO ALBERTO;020-81;INGENIERIA DE SISTEMAS;Ingenieria
26131;ARQUITECTURA DE COMPUTADORES;MARTES;11:00 - 12:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 507;ROMERO VILLALOBOS OSWALDO ALBERTO;020-81;INGENIERIA DE SISTEMAS;Ingenieria
26131;ARQUITECTURA DE COMPUTADORES;JUEVES;10:00 - 11:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 507;ROMERO VILLALOBOS OSWALDO ALBERTO;020-81;INGENIERIA DE SISTEMAS;Ingenieria
26131;ARQUITECTURA DE COMPUTADORES;JUEVES;11:00 - 12:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 507;ROMERO VILLALOBOS OSWALDO ALBERTO;020-81;INGENIERIA DE SISTEMAS;Ingenieria
26131;ARQUITECTURA DE COMPUTADORES;LUNES;14:00 - 15:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 507;ROMERO VILLALOBOS OSWALDO ALBERTO;020-82;INGENIERIA DE SISTEMAS;Ingenieria
26131;ARQUITECTURA DE COMPUTADORES;LUNES;15:00 - 16:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 507;ROMERO VILLALOBOS OSWALDO ALBERTO;020-82;INGENIERIA DE SISTEMAS;Ingenieria
26131;ARQUITECTURA DE COMPUTADORES;MARTES;14:00 - 15:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 507;ROMERO VILLALOBOS OSWALDO ALBERTO;020-82;INGENIERIA DE SISTEMAS;Ingenieria
26131;ARQUITECTURA DE COMPUTADORES;MARTES;15:00 - 16:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 507;ROMERO VILLALOBOS OSWALDO ALBERTO;020-82;INGENIERIA DE SISTEMAS;Ingenieria
26131;ARQUITECTURA DE COMPUTADORES;JUEVES;14:00 - 15:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 507;ROMERO VILLALOBOS OSWALDO ALBERTO;020-82;INGENIERIA DE SISTEMAS;Ingenieria
26131;ARQUITECTURA DE COMPUTADORES;JUEVES;15:00 - 16:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 507;ROMERO VILLALOBOS OSWALDO ALBERTO;020-82;INGENIERIA DE SISTEMAS;Ingenieria
26131;ARQUITECTURA DE COMPUTADORES;MARTES;10:00 - 11:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 501;SALAZAR FAJARDO SANTIAGO;020-83;INGENIERIA DE SISTEMAS;Ingenieria
26131;ARQUITECTURA DE COMPUTADORES;MARTES;11:00 - 12:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 501;SALAZAR FAJARDO SANTIAGO;020-83;INGENIERIA DE SISTEMAS;Ingenieria
26131;ARQUITECTURA DE COMPUTADORES;JUEVES;10:00 - 11:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 501;SALAZAR FAJARDO SANTIAGO;020-83;INGENIERIA DE SISTEMAS;Ingenieria
26131;ARQUITECTURA DE COMPUTADORES;JUEVES;11:00 - 12:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 501;SALAZAR FAJARDO SANTIAGO;020-83;INGENIERIA DE SISTEMAS;Ingenieria
26131;ARQUITECTURA DE COMPUTADORES;VIERNES;10:00 - 11:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 501;SALAZAR FAJARDO SANTIAGO;020-83;INGENIERIA DE SISTEMAS;Ingenieria
26131;ARQUITECTURA DE COMPUTADORES;VIERNES;11:00 - 12:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 501;SALAZAR FAJARDO SANTIAGO;020-83;INGENIERIA DE SISTEMAS;Ingenieria
26131;ARQUITECTURA DE COMPUTADORES;LUNES;12:00 - 13:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 501;GUERRERO VARONA JORGE FERNANDO;020-84;INGENIERIA DE SISTEMAS;Ingenieria
26131;ARQUITECTURA DE COMPUTADORES;LUNES;13:00 - 14:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 501;GUERRERO VARONA JORGE FERNANDO;020-84;INGENIERIA DE SISTEMAS;Ingenieria
26131;ARQUITECTURA DE COMPUTADORES;MARTES;14:00 - 15:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 501;GUERRERO VARONA JORGE FERNANDO;020-84;INGENIERIA DE SISTEMAS;Ingenieria
26131;ARQUITECTURA DE COMPUTADORES;MARTES;15:00 - 16:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 501;GUERRERO VARONA JORGE FERNANDO;020-84;INGENIERIA DE SISTEMAS;Ingenieria
26131;ARQUITECTURA DE COMPUTADORES;JUEVES;14:00 - 15:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 501;GUERRERO VARONA JORGE FERNANDO;020-84;INGENIERIA DE SISTEMAS;Ingenieria
26131;ARQUITECTURA DE COMPUTADORES;JUEVES;15:00 - 16:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 501;GUERRERO VARONA JORGE FERNANDO;020-84;INGENIERIA DE SISTEMAS;Ingenieria
26131;ARQUITECTURA DE COMPUTADORES;MARTES;06:00 - 07:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 501;LEAL LARA DANIEL DAVID;020-85;INGENIERIA DE SISTEMAS;Ingenieria
26131;ARQUITECTURA DE COMPUTADORES;MARTES;07:00 - 08:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 501;LEAL LARA DANIEL DAVID;020-85;INGENIERIA DE SISTEMAS;Ingenieria
26131;ARQUITECTURA DE COMPUTADORES;JUEVES;06:00 - 07:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 501;LEAL LARA DANIEL DAVID;020-85;INGENIERIA DE SISTEMAS;Ingenieria
26131;ARQUITECTURA DE COMPUTADORES;JUEVES;07:00 - 08:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 501;LEAL LARA DANIEL DAVID;020-85;INGENIERIA DE SISTEMAS;Ingenieria
26131;ARQUITECTURA DE COMPUTADORES;VIERNES;08:00 - 09:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 501;LEAL LARA DANIEL DAVID;020-85;INGENIERIA DE SISTEMAS;Ingenieria
26131;ARQUITECTURA DE COMPUTADORES;VIERNES;09:00 - 10:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 501;LEAL LARA DANIEL DAVID;020-85;INGENIERIA DE SISTEMAS;Ingenieria
26131;ARQUITECTURA DE COMPUTADORES;MARTES;14:00 - 15:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 500;TORRES CASTILLO JONATHAN ROBERTO;020-86;INGENIERIA DE SISTEMAS;Ingenieria
26131;ARQUITECTURA DE COMPUTADORES;MARTES;15:00 - 16:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 500;TORRES CASTILLO JONATHAN ROBERTO;020-86;INGENIERIA DE SISTEMAS;Ingenieria
26131;ARQUITECTURA DE COMPUTADORES;JUEVES;14:00 - 15:00;CALLE 40;SABIO CALDAS;AULA 201;TORRES CASTILLO JONATHAN ROBERTO;020-86;INGENIERIA DE SISTEMAS;Ingenieria
26131;ARQUITECTURA DE COMPUTADORES;JUEVES;15:00 - 16:00;CALLE 40;SABIO CALDAS;AULA 201;TORRES CASTILLO JONATHAN ROBERTO;020-86;INGENIERIA DE SISTEMAS;Ingenieria
26131;ARQUITECTURA DE COMPUTADORES;SABADO;08:00 - 09:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 501;TORRES CASTILLO JONATHAN ROBERTO;020-86;INGENIERIA DE SISTEMAS;Ingenieria
26131;ARQUITECTURA DE COMPUTADORES;SABADO;09:00 - 10:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 501;TORRES CASTILLO JONATHAN ROBERTO;020-86;INGENIERIA DE SISTEMAS;Ingenieria
